id,room_id/id,noted_date,temp,out/in
__export__.temp_log_184019_ef47837c,Room Admin,4/12/2018 8:10,27,In
__export__.temp_log_179620_14e856da,Room Admin,4/12/2018 8:10,27,In
__export__.temp_log_179617_78638349,Room Admin,4/12/2018 8:08,27,In
__export__.temp_log_179798_d3c58cfb,Room Admin,4/12/2018 8:08,27,In
__export__.temp_log_179614_00ae7181,Room Admin,4/12/2018 8:06,27,In
__export__.temp_log_179616_1e003d82,Room Admin,4/12/2018 8:06,27,In
__export__.temp_log_179610_a86ac9a5,Room Admin,4/12/2018 8:04,27,In
__export__.temp_log_179611_7daa7f3f,Room Admin,4/12/2018 8:04,27,In
__export__.temp_log_179607_a1df8cde,Room Admin,4/12/2018 8:02,27,In
__export__.temp_log_179606_4be6bf3a,Room Admin,4/12/2018 8:02,27,In
__export__.temp_log_179601_a50a5fcf,Room Admin,4/12/2018 7:57,41,Out
__export__.temp_log_182752_438fd791,Room Admin,4/12/2018 7:57,41,Out
__export__.temp_log_179600_4a620360,Room Admin,4/12/2018 7:55,40,Out
__export__.temp_log_179599_d5fdc329,Room Admin,4/12/2018 7:55,40,Out
__export__.temp_log_179586_7598ba57,Room Admin,4/12/2018 7:46,27,In
__export__.temp_log_182986_56b5e4d7,Room Admin,4/12/2018 7:46,27,In
__export__.temp_log_179544_6098f773,Room Admin,4/12/2018 7:28,27,In
__export__.temp_log_179543_19b36ba9,Room Admin,4/12/2018 7:28,27,In
__export__.temp_log_179539_f8faf331,Room Admin,4/12/2018 7:27,41,Out
__export__.temp_log_179536_014a965a,Room Admin,4/12/2018 7:27,41,Out
__export__.temp_log_179531_b6da1442,Room Admin,4/12/2018 7:23,41,Out
__export__.temp_log_180651_6aa3edec,Room Admin,4/12/2018 7:23,41,Out
__export__.temp_log_179523_c1359432,Room Admin,4/12/2018 7:20,27,In
__export__.temp_log_179524_a15dc002,Room Admin,4/12/2018 7:20,27,In
__export__.temp_log_179527_93152f06,Room Admin,4/12/2018 7:18,27,In
__export__.temp_log_179519_7a914066,Room Admin,4/12/2018 7:18,27,In
__export__.temp_log_179514_7270ddcb,Room Admin,4/12/2018 7:14,27,In
__export__.temp_log_179513_da5f2654,Room Admin,4/12/2018 7:14,27,In
__export__.temp_log_183249_a9fe758b,Room Admin,4/12/2018 7:11,41,Out
__export__.temp_log_179506_0bcf7206,Room Admin,4/12/2018 7:11,41,Out
__export__.temp_log_182997_641ef713,Room Admin,4/12/2018 7:11,27,In
__export__.temp_log_179512_4b269a93,Room Admin,4/12/2018 7:10,27,In
__export__.temp_log_179503_1cc3fd0f,Room Admin,4/12/2018 7:09,40,Out
__export__.temp_log_179502_bf0920f1,Room Admin,4/12/2018 7:09,27,In
__export__.temp_log_179499_56f72047,Room Admin,4/12/2018 7:07,27,In
__export__.temp_log_179495_d9f9c415,Room Admin,4/12/2018 7:06,41,Out
__export__.temp_log_179491_37397b6e,Room Admin,4/12/2018 7:03,40,Out
__export__.temp_log_179486_21fb4deb,Room Admin,4/12/2018 6:59,41,Out
__export__.temp_log_179482_a96e4e6b,Room Admin,4/12/2018 6:57,40,Out
__export__.temp_log_180619_9f266e5f,Room Admin,4/12/2018 6:57,27,In
__export__.temp_log_179790_e96ffb6c,Room Admin,4/12/2018 6:53,40,Out
__export__.temp_log_179475_58a11c7e,Room Admin,4/12/2018 6:46,27,In
__export__.temp_log_179473_c1f06057,Room Admin,4/12/2018 6:46,27,In
__export__.temp_log_179836_e474363a,Room Admin,4/12/2018 6:41,40,Out
__export__.temp_log_179456_93028843,Room Admin,4/12/2018 6:41,40,Out
__export__.temp_log_179452_44b50f79,Room Admin,4/12/2018 6:39,40,Out
__export__.temp_log_179453_d02866c1,Room Admin,4/12/2018 6:39,40,Out
__export__.temp_log_180632_ffa27498,Room Admin,4/12/2018 6:37,27,In
__export__.temp_log_179449_2bf2a134,Room Admin,4/12/2018 6:36,27,In
__export__.temp_log_180144_27fd836d,Room Admin,4/12/2018 6:33,40,Out
__export__.temp_log_179446_86718192,Room Admin,4/12/2018 6:33,40,Out
__export__.temp_log_179445_3b907c7c,Room Admin,4/12/2018 6:33,28,In
__export__.temp_log_179440_2969ce2f,Room Admin,4/12/2018 6:30,28,In
__export__.temp_log_179439_a0f9d41b,Room Admin,4/12/2018 6:30,28,In
__export__.temp_log_179815_37a72f6e,Room Admin,4/12/2018 6:27,40,Out
__export__.temp_log_183234_8d7d29ee,Room Admin,4/12/2018 6:27,40,Out
__export__.temp_log_179421_de438eb6,Room Admin,4/12/2018 6:25,40,Out
__export__.temp_log_179420_2d4ccd58,Room Admin,4/12/2018 6:25,40,Out
__export__.temp_log_179416_b5f127bf,Room Admin,4/12/2018 6:24,28,In
__export__.temp_log_179417_0fd43024,Room Admin,4/12/2018 6:24,28,In
__export__.temp_log_179408_6f7ee92d,Room Admin,4/12/2018 6:20,28,In
__export__.temp_log_179405_0f6438ea,Room Admin,4/12/2018 6:20,28,In
__export__.temp_log_179391_06ca38c2,Room Admin,4/12/2018 6:16,28,In
__export__.temp_log_179392_a56a9139,Room Admin,4/12/2018 6:16,28,In
__export__.temp_log_179821_94e7c974,Room Admin,4/12/2018 6:13,40,Out
__export__.temp_log_179381_4b612bc8,Room Admin,4/12/2018 6:13,40,Out
__export__.temp_log_179377_01b76cfa,Room Admin,4/12/2018 6:11,39,Out
__export__.temp_log_179415_1de71bff,Room Admin,4/12/2018 6:11,39,Out
__export__.temp_log_180575_e541a959,Room Admin,4/12/2018 6:09,40,Out
__export__.temp_log_179374_bcfb5784,Room Admin,4/12/2018 6:09,40,Out
__export__.temp_log_179375_c2c2ed6b,Room Admin,4/12/2018 6:08,28,In
__export__.temp_log_179373_e49bec8c,Room Admin,4/12/2018 6:08,28,In
__export__.temp_log_179516_f2f641af,Room Admin,4/12/2018 6:05,39,Out
__export__.temp_log_179369_46d9849e,Room Admin,4/12/2018 6:05,39,Out
__export__.temp_log_179351_ba76ff13,Room Admin,4/12/2018 6:02,39,Out
__export__.temp_log_179337_bd9ee4ab,Room Admin,4/12/2018 5:57,28,In
__export__.temp_log_179335_b5b02602,Room Admin,4/12/2018 5:57,39,Out
__export__.temp_log_179508_48dd1a98,Room Admin,4/12/2018 5:55,39,Out
__export__.temp_log_179349_411d9b72,Room Admin,4/12/2018 5:51,39,Out
__export__.temp_log_179321_3b3c2135,Room Admin,4/12/2018 5:51,39,Out
__export__.temp_log_179316_bfd1b11b,Room Admin,4/12/2018 5:47,38,Out
__export__.temp_log_183116_11513931,Room Admin,4/12/2018 5:47,38,Out
__export__.temp_log_179314_082c02f1,Room Admin,4/12/2018 5:46,28,In
__export__.temp_log_179315_b129cd2c,Room Admin,4/12/2018 5:46,28,In
__export__.temp_log_179307_91df47b3,Room Admin,4/12/2018 5:45,37,Out
__export__.temp_log_183910_757999f1,Room Admin,4/12/2018 5:45,37,Out
__export__.temp_log_179304_d1311bf9,Room Admin,4/12/2018 5:44,28,In
__export__.temp_log_179305_93b00292,Room Admin,4/12/2018 5:44,28,In
__export__.temp_log_179300_52369dc4,Room Admin,4/12/2018 5:43,38,Out
__export__.temp_log_179301_9c32d340,Room Admin,4/12/2018 5:43,38,Out
__export__.temp_log_179299_55192fe5,Room Admin,4/12/2018 5:42,28,In
__export__.temp_log_179296_351f4660,Room Admin,4/12/2018 5:42,28,In
__export__.temp_log_179294_493821ef,Room Admin,4/12/2018 5:41,38,Out
__export__.temp_log_179292_0413cf9a,Room Admin,4/12/2018 5:41,38,Out
__export__.temp_log_179291_0782cd1e,Room Admin,4/12/2018 5:40,28,In
__export__.temp_log_179290_5b3306c5,Room Admin,4/12/2018 5:40,28,In
__export__.temp_log_179282_15d6f1e6,Room Admin,4/12/2018 5:39,38,Out
__export__.temp_log_179287_960e97aa,Room Admin,4/12/2018 5:39,38,Out
__export__.temp_log_179285_959961b4,Room Admin,4/12/2018 5:38,28,In
__export__.temp_log_179284_281d7648,Room Admin,4/12/2018 5:38,28,In
__export__.temp_log_182645_6dd83658,Room Admin,4/12/2018 5:36,28,In
__export__.temp_log_179275_72a6b8d4,Room Admin,4/12/2018 5:36,28,In
__export__.temp_log_182726_8ee23a9f,Room Admin,4/12/2018 5:35,38,Out
__export__.temp_log_180620_4369a3da,Room Admin,4/12/2018 5:35,38,Out
__export__.temp_log_179298_6e160ed9,Room Admin,4/12/2018 5:34,28,In
__export__.temp_log_180234_b570df0f,Room Admin,4/12/2018 5:34,28,In
__export__.temp_log_179267_fe5a93a7,Room Admin,4/12/2018 5:33,38,Out
__export__.temp_log_179627_741d2686,Room Admin,4/12/2018 5:33,38,Out
__export__.temp_log_179276_648a97fb,Room Admin,4/12/2018 5:32,28,In
__export__.temp_log_179265_c1c1c5ba,Room Admin,4/12/2018 5:32,28,In
__export__.temp_log_180189_d13f9a4f,Room Admin,4/12/2018 5:31,37,Out
__export__.temp_log_179263_015ec38c,Room Admin,4/12/2018 5:31,37,Out
__export__.temp_log_179261_391c7410,Room Admin,4/12/2018 5:28,28,In
__export__.temp_log_179260_092c862e,Room Admin,4/12/2018 5:28,28,In
__export__.temp_log_179259_ef8d6730,Room Admin,4/12/2018 5:27,37,Out
__export__.temp_log_179257_d90f967b,Room Admin,4/12/2018 5:27,37,Out
__export__.temp_log_179256_695a46e7,Room Admin,4/12/2018 5:26,28,In
__export__.temp_log_180154_fe2b82f6,Room Admin,4/12/2018 5:26,28,In
__export__.temp_log_180676_9be5e371,Room Admin,4/12/2018 5:23,36,Out
__export__.temp_log_184005_1d079a49,Room Admin,4/12/2018 5:23,36,Out
__export__.temp_log_183978_0438dac8,Room Admin,4/12/2018 5:22,28,In
__export__.temp_log_179252_246672e6,Room Admin,4/12/2018 5:22,28,In
__export__.temp_log_179251_4a3a94f5,Room Admin,4/12/2018 5:21,26,In
__export__.temp_log_179274_defdae46,Room Admin,4/12/2018 5:21,26,In
__export__.temp_log_179269_98837e9a,Room Admin,4/12/2018 5:21,36,Out
__export__.temp_log_179250_3761a226,Room Admin,4/12/2018 5:21,36,Out
__export__.temp_log_182600_f68fe9ab,Room Admin,4/12/2018 5:20,25,In
__export__.temp_log_179253_878fca1f,Room Admin,4/12/2018 5:19,25,In
__export__.temp_log_179246_ddcea785,Room Admin,4/12/2018 5:19,37,Out
__export__.temp_log_179266_6d99cf64,Room Admin,4/12/2018 5:19,37,Out
__export__.temp_log_179245_34439361,Room Admin,4/12/2018 5:18,28,In
__export__.temp_log_182644_8f976640,Room Admin,4/12/2018 5:18,28,In
__export__.temp_log_179268_13ed86e5,Room Admin,4/12/2018 5:17,26,In
__export__.temp_log_179542_956202d5,Room Admin,4/12/2018 5:17,26,In
__export__.temp_log_179238_dafb692a,Room Admin,4/12/2018 5:14,28,In
__export__.temp_log_179237_2a3a0911,Room Admin,4/12/2018 5:14,28,In
__export__.temp_log_182724_3c28d152,Room Admin,4/12/2018 5:13,37,Out
__export__.temp_log_179236_2e92050b,Room Admin,4/12/2018 5:13,37,Out
__export__.temp_log_179235_340708e0,Room Admin,4/12/2018 5:12,28,In
__export__.temp_log_179234_b2956595,Room Admin,4/12/2018 5:12,28,In
__export__.temp_log_180127_4ec54403,Room Admin,4/12/2018 5:11,38,Out
__export__.temp_log_179232_828d86ea,Room Admin,4/12/2018 5:11,38,Out
__export__.temp_log_179226_0e8601f8,Room Admin,4/12/2018 5:08,27,In
__export__.temp_log_179228_1b3dce64,Room Admin,4/12/2018 5:08,27,In
__export__.temp_log_179223_464e4974,Room Admin,4/12/2018 5:07,37,Out
__export__.temp_log_179222_1cd84b98,Room Admin,4/12/2018 5:07,37,Out
__export__.temp_log_180133_60f374ce,Room Admin,4/12/2018 5:06,27,In
__export__.temp_log_179220_4e61fcd9,Room Admin,4/12/2018 5:06,27,In
__export__.temp_log_180592_60919013,Room Admin,4/12/2018 5:04,27,In
__export__.temp_log_179218_b0aa4e8f,Room Admin,4/12/2018 5:04,27,In
__export__.temp_log_179214_ee56d740,Room Admin,4/12/2018 5:03,37,Out
__export__.temp_log_179215_892ad775,Room Admin,4/12/2018 5:03,37,Out
__export__.temp_log_179213_90ab9170,Room Admin,4/12/2018 5:02,37,Out
__export__.temp_log_179212_53208dc7,Room Admin,4/12/2018 5:02,37,Out
__export__.temp_log_179219_83af37d2,Room Admin,4/12/2018 5:02,27,In
__export__.temp_log_179211_927a72cf,Room Admin,4/12/2018 5:02,27,In
__export__.temp_log_179208_989e21a0,Room Admin,4/12/2018 5:02,37,Out
__export__.temp_log_179210_58d12718,Room Admin,4/12/2018 5:02,37,Out
__export__.temp_log_179225_01225b03,Room Admin,4/12/2018 5:00,28,In
__export__.temp_log_179207_ad08ae26,Room Admin,4/12/2018 5:00,28,In
__export__.temp_log_179205_d220e8a9,Room Admin,4/12/2018 5:00,37,Out
__export__.temp_log_179203_109ebc85,Room Admin,4/12/2018 5:00,37,Out
__export__.temp_log_179200_68f055cb,Room Admin,4/12/2018 4:58,37,Out
__export__.temp_log_179199_349f6e5c,Room Admin,4/12/2018 4:58,37,Out
__export__.temp_log_179196_56ee0ed3,Room Admin,4/12/2018 4:57,37,Out
__export__.temp_log_179197_25e4aa63,Room Admin,4/12/2018 4:57,37,Out
__export__.temp_log_179193_48684921,Room Admin,4/12/2018 4:55,37,Out
__export__.temp_log_179192_9aaf7a2c,Room Admin,4/12/2018 4:55,37,Out
__export__.temp_log_179186_6aefeebd,Room Admin,4/12/2018 4:53,37,Out
__export__.temp_log_179187_cc1eda99,Room Admin,4/12/2018 4:53,37,Out
__export__.temp_log_179184_26361e90,Room Admin,4/12/2018 4:52,28,In
__export__.temp_log_179190_698f3d28,Room Admin,4/12/2018 4:52,28,In
__export__.temp_log_179181_66fcf4e7,Room Admin,4/12/2018 4:51,37,Out
__export__.temp_log_179180_32d55f47,Room Admin,4/12/2018 4:51,37,Out
__export__.temp_log_179178_f4d48524,Room Admin,4/12/2018 4:50,27,In
__export__.temp_log_182930_c89c3853,Room Admin,4/12/2018 4:50,27,In
__export__.temp_log_179174_6548cf3b,Room Admin,4/12/2018 4:48,28,In
__export__.temp_log_179173_7db46ac8,Room Admin,4/12/2018 4:48,28,In
__export__.temp_log_179163_cd4e37e5,Room Admin,4/12/2018 4:43,37,Out
__export__.temp_log_179165_af77512b,Room Admin,4/12/2018 4:43,37,Out
__export__.temp_log_179158_8b570138,Room Admin,4/12/2018 4:41,36,Out
__export__.temp_log_179159_aec90cee,Room Admin,4/12/2018 4:41,36,Out
__export__.temp_log_179156_274a5ae8,Room Admin,4/12/2018 4:39,37,Out
__export__.temp_log_179157_89b01dcf,Room Admin,4/12/2018 4:39,37,Out
__export__.temp_log_179166_d57a6555,Room Admin,4/12/2018 4:37,36,Out
__export__.temp_log_179154_0740ccbb,Room Admin,4/12/2018 4:37,36,Out
__export__.temp_log_179152_520ea678,Room Admin,4/12/2018 4:35,37,Out
__export__.temp_log_179151_024cb618,Room Admin,4/12/2018 4:35,37,Out
__export__.temp_log_179147_c1624b86,Room Admin,4/12/2018 4:30,28,In
__export__.temp_log_179153_6cf80d67,Room Admin,4/12/2018 4:30,28,In
__export__.temp_log_179145_7f7c7c28,Room Admin,4/12/2018 4:29,37,Out
__export__.temp_log_179144_6ebe5d9e,Room Admin,4/12/2018 4:29,37,Out
__export__.temp_log_179140_b873f71f,Room Admin,4/12/2018 4:27,36,Out
__export__.temp_log_179141_2d7a9d96,Room Admin,4/12/2018 4:27,36,Out
__export__.temp_log_179134_189e67fc,Room Admin,4/12/2018 4:26,28,In
__export__.temp_log_179139_907e3e01,Room Admin,4/12/2018 4:26,28,In
__export__.temp_log_179146_09cce21e,Room Admin,4/12/2018 4:24,29,In
__export__.temp_log_179131_679fb295,Room Admin,4/12/2018 4:24,29,In
__export__.temp_log_179128_ab58936d,Room Admin,4/12/2018 4:22,27,In
__export__.temp_log_179127_5402b693,Room Admin,4/12/2018 4:22,27,In
__export__.temp_log_179124_d638a6f5,Room Admin,4/12/2018 4:21,36,Out
__export__.temp_log_179123_cf1997f8,Room Admin,4/12/2018 4:21,36,Out
__export__.temp_log_179119_e016c0d6,Room Admin,4/12/2018 4:19,37,Out
__export__.temp_log_179117_3bd7ad15,Room Admin,4/12/2018 4:19,27,In
__export__.temp_log_179118_cf093598,Room Admin,4/12/2018 4:19,27,In
__export__.temp_log_179110_9aad282f,Room Admin,4/12/2018 4:15,36,Out
__export__.temp_log_179111_566a8b22,Room Admin,4/12/2018 4:15,36,Out
__export__.temp_log_179107_07748ee5,Room Admin,4/12/2018 4:13,37,Out
__export__.temp_log_179106_6726e0c3,Room Admin,4/12/2018 4:13,37,Out
__export__.temp_log_179105_d5ed88f9,Room Admin,4/12/2018 4:13,27,In
__export__.temp_log_179104_d00a9d37,Room Admin,4/12/2018 4:13,27,In
__export__.temp_log_179101_b08d2c4b,Room Admin,4/12/2018 4:11,37,Out
__export__.temp_log_179102_c8609662,Room Admin,4/12/2018 4:11,37,Out
__export__.temp_log_179097_f04ee46c,Room Admin,4/12/2018 4:09,35,Out
__export__.temp_log_179098_aab94f14,Room Admin,4/12/2018 4:09,35,Out
__export__.temp_log_182954_b28bb2e9,Room Admin,4/12/2018 4:09,27,In
__export__.temp_log_179160_a2c7850c,Room Admin,4/12/2018 4:09,27,In
__export__.temp_log_179091_9deaccea,Room Admin,4/12/2018 4:07,36,Out
__export__.temp_log_179092_d9e6e7cc,Room Admin,4/12/2018 4:07,36,Out
__export__.temp_log_179090_4efa4093,Room Admin,4/12/2018 4:07,27,In
__export__.temp_log_179112_c6544573,Room Admin,4/12/2018 4:07,27,In
__export__.temp_log_179113_6a66bbec,Room Admin,4/12/2018 4:05,35,Out
__export__.temp_log_179087_6d610459,Room Admin,4/12/2018 4:05,35,Out
__export__.temp_log_179084_ac4d7272,Room Admin,4/12/2018 4:05,27,In
__export__.temp_log_179085_1bf3f305,Room Admin,4/12/2018 4:05,27,In
__export__.temp_log_179081_ff1e4539,Room Admin,4/12/2018 4:02,36,Out
__export__.temp_log_179080_5b3c3dea,Room Admin,4/12/2018 4:02,36,Out
__export__.temp_log_179074_6acbb7e0,Room Admin,4/12/2018 3:58,36,Out
__export__.temp_log_179075_c89ef483,Room Admin,4/12/2018 3:58,36,Out
__export__.temp_log_179073_44702304,Room Admin,4/12/2018 3:57,36,Out
__export__.temp_log_179072_875c8174,Room Admin,4/12/2018 3:57,36,Out
__export__.temp_log_179069_9e3f53ed,Room Admin,4/12/2018 3:56,27,In
__export__.temp_log_179068_74fd0048,Room Admin,4/12/2018 3:56,27,In
__export__.temp_log_179066_fe07a5be,Room Admin,4/12/2018 3:55,36,Out
__export__.temp_log_179067_62f12ecd,Room Admin,4/12/2018 3:55,36,Out
__export__.temp_log_179065_dae7e9a9,Room Admin,4/12/2018 3:54,27,In
__export__.temp_log_179064_3c9b62a8,Room Admin,4/12/2018 3:54,27,In
__export__.temp_log_179062_6d37e97d,Room Admin,4/12/2018 3:53,35,Out
__export__.temp_log_179063_8193e1b3,Room Admin,4/12/2018 3:53,35,Out
__export__.temp_log_179058_979404e2,Room Admin,4/12/2018 3:52,27,In
__export__.temp_log_179056_cc9116a1,Room Admin,4/12/2018 3:52,27,In
__export__.temp_log_179054_c388a23a,Room Admin,4/12/2018 3:51,36,Out
__export__.temp_log_179055_2a077d8b,Room Admin,4/12/2018 3:51,36,Out
__export__.temp_log_179048_31a48df2,Room Admin,4/12/2018 3:49,35,Out
__export__.temp_log_179049_95c7f061,Room Admin,4/12/2018 3:49,35,Out
__export__.temp_log_179044_71ae6278,Room Admin,4/12/2018 3:49,27,In
__export__.temp_log_179045_4b32e2fd,Room Admin,4/12/2018 3:49,27,In
__export__.temp_log_179043_6de3107f,Room Admin,4/12/2018 3:47,35,Out
__export__.temp_log_179042_6915f4e6,Room Admin,4/12/2018 3:47,35,Out
__export__.temp_log_179037_2cb18de2,Room Admin,4/12/2018 3:45,27,In
__export__.temp_log_179036_87bf5553,Room Admin,4/12/2018 3:45,27,In
__export__.temp_log_179034_840db8d7,Room Admin,4/12/2018 3:43,35,Out
__export__.temp_log_179035_2f489269,Room Admin,4/12/2018 3:43,35,Out
__export__.temp_log_179030_65e6943d,Room Admin,4/12/2018 3:43,27,In
__export__.temp_log_179031_b7fbfb30,Room Admin,4/12/2018 3:43,27,In
__export__.temp_log_179028_92173680,Room Admin,4/12/2018 3:41,35,Out
__export__.temp_log_179029_30d8a30c,Room Admin,4/12/2018 3:41,35,Out
__export__.temp_log_179027_a81a6fd5,Room Admin,4/12/2018 3:41,27,In
__export__.temp_log_179026_c9cbdd80,Room Admin,4/12/2018 3:41,27,In
__export__.temp_log_179025_f3611928,Room Admin,4/12/2018 3:39,35,Out
__export__.temp_log_179024_d3a48b45,Room Admin,4/12/2018 3:39,35,Out
__export__.temp_log_179021_e2917647,Room Admin,4/12/2018 3:39,27,In
__export__.temp_log_179020_fcd70c68,Room Admin,4/12/2018 3:39,27,In
__export__.temp_log_179018_5c7f7b64,Room Admin,4/12/2018 3:37,34,Out
__export__.temp_log_179019_16bdfef1,Room Admin,4/12/2018 3:37,34,Out
__export__.temp_log_179012_afd6c24f,Room Admin,4/12/2018 3:35,34,Out
__export__.temp_log_179011_e1164b02,Room Admin,4/12/2018 3:35,34,Out
__export__.temp_log_179013_51295dfc,Room Admin,4/12/2018 3:35,28,In
__export__.temp_log_179009_4bcf6a40,Room Admin,4/12/2018 3:35,28,In
__export__.temp_log_179006_9e7eab17,Room Admin,4/12/2018 3:33,34,Out
__export__.temp_log_179007_00ab542a,Room Admin,4/12/2018 3:33,34,Out
__export__.temp_log_179002_047f377b,Room Admin,4/12/2018 3:31,33,Out
__export__.temp_log_179003_02c4f99c,Room Admin,4/12/2018 3:31,33,Out
__export__.temp_log_179001_bb4ccd72,Room Admin,4/12/2018 3:31,28,In
__export__.temp_log_179000_5d192e4d,Room Admin,4/12/2018 3:31,28,In
__export__.temp_log_178997_c359ea95,Room Admin,4/12/2018 3:28,28,In
__export__.temp_log_178996_a4160dbe,Room Admin,4/12/2018 3:28,28,In
__export__.temp_log_178993_dd224f88,Room Admin,4/12/2018 3:27,33,Out
__export__.temp_log_178992_44b2426d,Room Admin,4/12/2018 3:27,33,Out
__export__.temp_log_178991_64668009,Room Admin,4/12/2018 3:26,28,In
__export__.temp_log_178990_5433826f,Room Admin,4/12/2018 3:26,28,In
__export__.temp_log_178988_09cbc695,Room Admin,4/12/2018 3:25,33,Out
__export__.temp_log_178989_0364ccf2,Room Admin,4/12/2018 3:25,33,Out
__export__.temp_log_178975_3d77dd12,Room Admin,4/12/2018 3:18,28,In
__export__.temp_log_178974_217a1978,Room Admin,4/12/2018 3:18,28,In
__export__.temp_log_178971_fd4d5f59,Room Admin,4/12/2018 3:17,32,Out
__export__.temp_log_178970_1b7263c3,Room Admin,4/12/2018 3:17,32,Out
__export__.temp_log_178966_b5e48b0c,Room Admin,4/12/2018 3:17,32,Out
__export__.temp_log_178967_4b319a5b,Room Admin,4/12/2018 3:17,32,Out
__export__.temp_log_178964_9e36b820,Room Admin,4/12/2018 3:15,32,Out
__export__.temp_log_178962_bea128f5,Room Admin,4/12/2018 3:15,32,Out
__export__.temp_log_178961_f35ef2d1,Room Admin,4/12/2018 3:14,28,In
__export__.temp_log_178960_84ab19e2,Room Admin,4/12/2018 3:14,28,In
__export__.temp_log_178959_99d8e7c0,Room Admin,4/12/2018 3:14,33,Out
__export__.temp_log_178958_63c0c517,Room Admin,4/12/2018 3:14,33,Out
__export__.temp_log_178954_4ec5c4ff,Room Admin,4/12/2018 3:12,28,In
__export__.temp_log_178955_72a676eb,Room Admin,4/12/2018 3:12,28,In
__export__.temp_log_178953_6bf631a4,Room Admin,4/12/2018 3:12,32,Out
__export__.temp_log_178952_9ca4a31e,Room Admin,4/12/2018 3:12,32,Out
__export__.temp_log_178948_1b74229b,Room Admin,4/12/2018 3:10,32,Out
__export__.temp_log_178949_c6a80ea5,Room Admin,4/12/2018 3:10,32,Out
__export__.temp_log_178947_5de600dd,Room Admin,4/12/2018 3:10,28,In
__export__.temp_log_178946_89fa8c9c,Room Admin,4/12/2018 3:10,28,In
__export__.temp_log_178940_7777dda5,Room Admin,4/12/2018 3:08,32,Out
__export__.temp_log_178941_ec7022df,Room Admin,4/12/2018 3:08,32,Out
__export__.temp_log_178934_ba566d46,Room Admin,4/12/2018 3:06,32,Out
__export__.temp_log_178935_42c76f1a,Room Admin,4/12/2018 3:06,32,Out
__export__.temp_log_178933_1f5a720c,Room Admin,4/12/2018 3:04,28,In
__export__.temp_log_178932_c1ffa069,Room Admin,4/12/2018 3:04,28,In
__export__.temp_log_178931_d6d88660,Room Admin,4/12/2018 3:03,32,Out
__export__.temp_log_178930_bdb5c159,Room Admin,4/12/2018 3:03,32,Out
__export__.temp_log_178926_f25e55fe,Room Admin,4/12/2018 3:02,32,Out
__export__.temp_log_178927_7b29098a,Room Admin,4/12/2018 3:02,32,Out
__export__.temp_log_178924_1073b27a,Room Admin,4/12/2018 3:00,28,In
__export__.temp_log_178925_10a89618,Room Admin,4/12/2018 3:00,28,In
__export__.temp_log_178921_500e6a77,Room Admin,4/12/2018 3:00,32,Out
__export__.temp_log_178922_51e103e3,Room Admin,4/12/2018 3:00,32,Out
__export__.temp_log_178916_5291637c,Room Admin,4/12/2018 2:58,28,In
__export__.temp_log_178917_15b5f30f,Room Admin,4/12/2018 2:58,28,In
__export__.temp_log_178912_6c68b910,Room Admin,4/12/2018 2:56,28,In
__export__.temp_log_178913_790e57b2,Room Admin,4/12/2018 2:56,28,In
__export__.temp_log_178907_2b92096a,Room Admin,4/12/2018 2:54,28,In
__export__.temp_log_178906_2226dd6e,Room Admin,4/12/2018 2:54,28,In
__export__.temp_log_178901_287f92b3,Room Admin,4/12/2018 2:52,28,In
__export__.temp_log_178900_b047afea,Room Admin,4/12/2018 2:52,28,In
__export__.temp_log_178899_f9b37adf,Room Admin,4/12/2018 2:52,32,Out
__export__.temp_log_178896_ff261fc4,Room Admin,4/12/2018 2:52,32,Out
__export__.temp_log_178895_9ca98086,Room Admin,4/12/2018 2:50,33,Out
__export__.temp_log_178894_a73f5eda,Room Admin,4/12/2018 2:50,33,Out
__export__.temp_log_178890_2c4086a2,Room Admin,4/12/2018 2:48,28,In
__export__.temp_log_178891_e1280845,Room Admin,4/12/2018 2:48,28,In
__export__.temp_log_178889_f80d592f,Room Admin,4/12/2018 2:48,32,Out
__export__.temp_log_178888_a9a2aa85,Room Admin,4/12/2018 2:48,32,Out
__export__.temp_log_178885_e6bd12c5,Room Admin,4/12/2018 2:46,33,Out
__export__.temp_log_178884_338c002c,Room Admin,4/12/2018 2:46,33,Out
__export__.temp_log_178881_c51bd0a9,Room Admin,4/12/2018 2:44,33,Out
__export__.temp_log_178880_37d90017,Room Admin,4/12/2018 2:44,33,Out
__export__.temp_log_178874_764a5a50,Room Admin,4/12/2018 2:42,29,In
__export__.temp_log_178875_b6c57e34,Room Admin,4/12/2018 2:42,29,In
__export__.temp_log_178873_04e86699,Room Admin,4/12/2018 2:42,33,Out
__export__.temp_log_178872_2e37dfb8,Room Admin,4/12/2018 2:42,33,Out
__export__.temp_log_178869_4d2650c0,Room Admin,4/12/2018 2:41,32,Out
__export__.temp_log_178868_fbc78471,Room Admin,4/12/2018 2:41,32,Out
__export__.temp_log_178867_b449506c,Room Admin,4/12/2018 2:40,30,In
__export__.temp_log_178864_39ccca00,Room Admin,4/12/2018 2:40,32,Out
__export__.temp_log_178865_89c93ed3,Room Admin,4/12/2018 2:40,30,In
__export__.temp_log_178866_9728b7d0,Room Admin,4/12/2018 2:40,32,Out
__export__.temp_log_178860_dff7ddc6,Room Admin,4/12/2018 2:36,33,Out
__export__.temp_log_178861_fc7997c4,Room Admin,4/12/2018 2:36,33,Out
